Article_Name	Revision_Tag	Revision_Length	BLEU_Score	Section_Src	Line_No_Src	Source_Line	Section_Tgt	Line_No_Tgt	Target_Line	edit_distance
Amuse_Your_Parakeet_or_Other_Bird.txt	Inside_Revisions	4	0.9259999999999999	## Warnings	1071	Don't feed your bird too many watery fruits or veggies, this could cause your bird to get diarrhoea, which can cause dehydration and if left untreated, may cause it to die.	## Warnings	1125	Don't feed your bird too many watery fruits or veggies, this could cause your bird to get diarrhea, which can cause dehydration and if left untreated, may cause it to die.	1
Amuse_Your_Parakeet_or_Other_Bird.txt	Inside_Revisions	4	0.441	### Making The Cage Interesting	7725	Don't feed your bird too many watery fruits or veggies, this could cause your bird to get diarrhea, which can cause dehydration and if left untreated, may cause it to die.	### Making The Cage Interesting	7811	Don't feed your bird too many watery fruits or veggies, as this could cause your bird to get diarrhea.	75
Amuse_Your_Parakeet_or_Other_Bird.txt	Inside_Revisions	4	0.755	## Warnings	4807	Watch out for certain foods, like chocolate, avocados, caffeine, alcohol, and anything fatty, sugary, salty, or greasy.	## Warnings	4867	Watch out for certain foods, caffeine, alcohol, and anything fatty, sugary, salty, or greasy.	26
Be_Like_Soul_from_Soul_Eater.txt	Begin_Revisions	4	0.8220000000000001	## Section::::Tips.	1009	Girls acting like Soul kind of makes you sort of a tomboy, unless that's what your going for you might want to try a girlyer character.	## Section::::Tips.	1070	Girls acting like Soul kind of makes you sort of a tomboy, unless that's what your going for you might want to try a girlyer character, like Maka or Subaki.	21
Be_Like_Soul_from_Soul_Eater.txt	Inside_Revisions	4	0.866	## Tips	1686	Girls acting like Soul kind of makes you sort of a tomboy, unless that's what your going for you might want to try a girlyer character, like Maka or Subaki.	## Tips	1743	Girls acting like Soul kind of makes you sort of a tomboy, unless that's what your going for you might want to try a girlier character, like Maka or Tsubaki.	3
Be_Like_Soul_from_Soul_Eater.txt	Inside_Revisions	4	0.871	## Tips	2632	Girls acting like Soul kind of makes you sort of a tomboy, unless that's what your going for you might want to try a girlier character, like Maka or Tsubaki.	## Tips	2678	Girls acting like Soul kind of makes you sort of a tomboy, unless that's what your going for you might want to try a more feminine, girlier character, like Maka or Tsubaki.	15
Be_Like_Soul_from_Soul_Eater.txt	Inside_Revisions	4	0.39799999999999996	## Tips	2678	Girls acting like Soul kind of makes you sort of a tomboy, unless that's what your going for you might want to try a more feminine, girlier character, like Maka or Tsubaki.	## Tips	2724	Unless that's what you're going for, you might try a more feminine, girlier character, like Maka or Tsubaki.	71
Be_Like_Soul_from_Soul_Eater.txt	Begin_Revisions	4	0.8490000000000001	## Section::::Sources and Citations.	1604	Together they harvist Keshan souls in order to become a Death Syth, prefered wepon of Lord Death.	## Section::::Sources and Citations.	1665	Together they harvist Keshan souls in order to become a Death Scyth, prefered wepon of Lord Death.	1
Be_Like_Soul_from_Soul_Eater.txt	Inside_Revisions	4	0.809	## Section::::Sources and Citations.	1779	Together they harvist Keshan souls in order to become a Death Scyth, prefered wepon of Lord Death.	## Section::::Sources and Citations.	1836	Together they harvest Kishin souls in order to become a Death Scyth, prefered wepon of Lord Death.	3
Be_Like_Soul_from_Soul_Eater.txt	Inside_Revisions	4	0.7090000000000001	## Section::::Sources and Citations.	1950	Together they harvest Kishin souls in order to become a Death Scyth, prefered wepon of Lord Death.	## Section::::Sources and Citations.	2007	Together they harvest Kishin souls in order to become a Death Scythe, prefered weapon of Lord Death.	2
Be_Like_Soul_from_Soul_Eater.txt	Inside_Revisions	4	0.8490000000000001	## Section::::Sources and Citations.	2659	Together they harvest Kishin souls in order to become a Death Scythe, prefered weapon of Lord Death.	## Section::::Sources and Citations.	2705	Together they harvest Kishin souls in order to become a Death Scythe, preferred weapon of Lord Death.	1
Avoid_Probate.txt	Begin_Revisions	4	0.878	## Steps	152	"For your cash that is in the bank, you can get a joint account so if one party dies, the other simply becomes the ""owner"" of the account and can continue operating the account without any formality."	## Steps	214	"For your cash that is in the bank, you can get a joint account so that if one party dies, the other simply becomes the ""owner"" of the account and can continue operating the account without any formality being required."	20
Avoid_Probate.txt	Inside_Revisions	4	0.919	## Steps	1405	"For your cash that is in the bank, you can get a joint account so that if one party dies, the other simply becomes the ""owner"" of the account and can continue operating the account without any formality being required."	### Method One: Naming a Beneficiary	1468	"For your cash held in the bank, you can get a joint account so that if one party dies, the other simply becomes the ""owner"" of the account and can continue operating the account without any formality being required."	6
Avoid_Probate.txt	Inside_Revisions	4	0.5489999999999999	### Naming a Beneficiary	3017	"For your cash held in the bank, you can get a joint account so that if one party dies, the other simply becomes the ""owner"" of the account and can continue operating the account without any formality being required."	### Naming a Transfer on Death Beneficiary	3116	"With a joint account, if one party dies, the other simply becomes the ""owner"" of the account and can continue operating the account without any legal formalities."	67
Avoid_Probate.txt	Inside_Revisions	4	0.9159999999999999	### Naming a Transfer on Death Beneficiary	3592	"With a joint account, if one party dies, the other simply becomes the ""owner"" of the account and can continue operating the account without any legal formalities."	### Naming a Transfer on Death Beneficiary	3714	"With a joint account, if 1 party dies, the other simply becomes the ""owner"" of the account and can continue operating the account without any legal formalities."	3
Be_Cute.txt	Begin_Revisions	4	0.865	## Steps	3000	Whatever you decide to wear make sure that it's cute and totally you because you don't want to be someone your not.	## Steps	3040	Whatever you decide to wear make sure that it's cute and totally you because you don't want to be someone you're not.	2
Be_Cute.txt	Inside_Revisions	4	0.899	## Steps	7171	Whatever you decide to wear make sure that it's cute and totally you because you don't want to be someone you're not.	## Steps	7224	Whatever you decide to wear, make sure that it's cute and totally you because you don't want to be someone you're not.	1
Be_Cute.txt	Inside_Revisions	4	0.722	## Steps	10492	Whatever you decide to wear, make sure that it's cute and totally you because you don't want to be someone you're not.	## Steps	10548	Whatever you [[How to decide what to wear decide to wear , make sure that it's cute and totally you because you don't want to be someone you're not.	30
Be_Cute.txt	Inside_Revisions	4	0.831	## Steps	10548	Whatever you [[How to decide what to wear decide to wear , make sure that it's cute and totally you because you don't want to be someone you're not.	## Steps	10595	Whatever you [[How to decide what to wear|decide to wear]], make sure that it's cute and totally you because you don't want to be someone you're not.	3
Audition_For_an_Honor_Band.txt	Begin_Revisions	4	0.435	### Before the Audition	91	Check your instrument to make sure it's in good working order.	### Before the Audition	150	Check your instrument to make sure it's in good working order (though you probably should've had it professionally looked at already).	72
Audition_For_an_Honor_Band.txt	Inside_Revisions	4	0.8959999999999999	### Before the Audition	614	Check your instrument to make sure it's in good working order (though you probably should've had it professionally looked at already).	### Before the Audition	675	Check your instrument to make sure it's in good working order (though you should've had it professionally looked at already).	9
Audition_For_an_Honor_Band.txt	Inside_Revisions	4	0.89	### Before the Audition	985	Check your instrument to make sure it's in good working order (though you should've had it professionally looked at already).	### Before the Audition	1047	Check your instrument to make sure it's in good working order (though you should have had it professionally looked at already).	3
Audition_For_an_Honor_Band.txt	Inside_Revisions	4	0.639	### Before the Audition	3667	Check your instrument to make sure it's in good working order (though you should have had it professionally looked at already).	### Before the Audition	3730	Check your [[Break in a New Instrument|instrument]] to make sure it's in good working order (though you should have had it professionally looked at already).	30
Care_for_a_Teddy_Bear.txt	Begin_Revisions	4	0.879	## Steps	5642	If you are going out or to school and you are unable to take your bear with you reamember to say goodbye.	## Steps	5693	If you are going out or to school and you are unable to take your bear with you remember to say goodbye.	1
Care_for_a_Teddy_Bear.txt	Inside_Revisions	4	0.884	## Steps	7699	If you are going out or to school and you are unable to take your bear with you remember to say goodbye.	## Steps	7758	If you are going out or to school and you are unable to take your bear with you, remember to say goodbye.	1
Care_for_a_Teddy_Bear.txt	Inside_Revisions	4	0.736	## Steps	11582	If you are going out or to school and you are unable to take your bear with you, remember to say goodbye.	## Steps	11640	If you are going out or to school and you are unable to take your bear with you, remember to say goodbye and give them something to play with.	37
Care_for_a_Teddy_Bear.txt	Inside_Revisions	4	0.804	## Steps	13169	If you are going out or to school and you are unable to take your bear with you, remember to say goodbye and give them something to play with.	## Steps	13230	If you are going out or to school and you are unable to take your bear with you, remember to say goodbye with hugs and kisses and give them something to play with!	22
Care_for_a_Teddy_Bear.txt	Begin_Revisions	4	0.588	## Tips	6423	Many people called Theadore have the nickname Teddy.	## Tips	6470	Many people called Theadore and Edward have the nickname Teddy.	11
Care_for_a_Teddy_Bear.txt	Inside_Revisions	4	0.7020000000000001	## Tips	6517	Many people called Theadore and Edward have the nickname Teddy.	## Tips	6564	Many people called Theodore and Edward have the nickname Teddy.	1
Care_for_a_Teddy_Bear.txt	Inside_Revisions	4	0.948	## Steps	7089	last thing, if you happen to have a spare cheap toothbrush (not used before or an expensive one) like one form the airplane or 2$ shop or your minimart, pretend to put a drip on water on it and brush..but not too hard	## Steps	7142	last thing, if you happen to have a spare cheap toothbrush (not used before or an expensive one) like one form the airplane or 2$ shop or your minimart, pretend to put a drip of water on it and brush..but not too hard	1
Care_for_a_Teddy_Bear.txt	Inside_Revisions	4	0.9179999999999999	## Steps	7142	last thing, if you happen to have a spare cheap toothbrush (not used before or an expensive one) like one form the airplane or 2$ shop or your minimart, pretend to put a drip of water on it and brush..but not too hard	## Steps	7195	Last thing, if you happen to have a spare cheap toothbrush (not used before or an expensive one) like one form the airplane or $2 shop or your minimart, pretend to put a drip of water on it and brush..but not too hard.	4
Care_for_a_Teddy_Bear.txt	Begin_Revisions	4	0.7290000000000001	## Steps	7128	Sleep with your teddy and put pajamas on him.	## Steps	7181	Sleep with your teddy and put pajamas on him/her.	4
Care_for_a_Teddy_Bear.txt	Inside_Revisions	4	0.68	## Steps	13051	Sleep with your teddy and put pajamas on him/her.	## Steps	13110	Sleep with your teddy and put pajamas on her.	4
Care_for_a_Teddy_Bear.txt	Inside_Revisions	4	0.32299999999999995	## Steps	13171	Sleep with your teddy and put pajamas on her.	## Steps	13232	Sleep with your teddy, but if she has her own bed put her in that and put pajamas on her.	44
Care_for_a_Teddy_Bear.txt	Inside_Revisions	4	0.7609999999999999	## Steps	16004	Sleep with your teddy, but if she has her own bed put her in that and put pajamas on her.	## Steps	16066	Sleep with your teddy, but if (s)he has her own bed put her in that and put pajamas on her.	2
Care_for_a_Teddy_Bear.txt	Begin_Revisions	4	0.828	## Steps	7700	If you are taking your bear out make sure he/she is dressed properly.	## Steps	7759	If you are taking your bear out, make sure he/she is dressed properly.	1
Care_for_a_Teddy_Bear.txt	Inside_Revisions	4	0.767	## Steps	13050	If you are taking your bear out, make sure he/she is dressed properly.	## Steps	13109	If you are taking your bear out, make sure she is dressed properly.	3
Care_for_a_Teddy_Bear.txt	Inside_Revisions	4	0.49700000000000005	## Steps	13170	If you are taking your bear out, make sure she is dressed properly.	## Steps	13231	If you are taking your bear out, make sure she is dressed properly beacause she does not want to be dressed for the wrong occasion.	64
Care_for_a_Teddy_Bear.txt	Inside_Revisions	4	0.899	## Steps	13660	If you are taking your bear out, make sure she is dressed properly beacause she does not want to be dressed for the wrong occasion.	## Steps	13722	If you are taking your bear out, make sure she is dressed properly because she does not want to be dressed for the wrong occasion.	1
Care_for_a_Teddy_Bear.txt	Begin_Revisions	4	0.7240000000000001	## Tips	9410	If you can sew bear clothes, make them clothes like yours.	## Tips	9467	If you can sew bear clothes, make them clothes to look like yours.	8
Care_for_a_Teddy_Bear.txt	Inside_Revisions	4	0.8	## Tips	13259	If you can sew bear clothes, make them clothes to look like yours.	## Tips	13320	If you can sew bear clothes, make their clothes to look like yours.	2
Care_for_a_Teddy_Bear.txt	Inside_Revisions	4	0.7170000000000001	## Steps	9905	Hold it tightly on your lap or put the seat-belt on it.	## Steps	9962	Hold it tightly on your lap or put the seat-belt on him/her.	6
Care_for_a_Teddy_Bear.txt	Inside_Revisions	4	0.755	## Steps	13053	Hold it tightly on your lap or put the seat-belt on him/her.	## Steps	13112	Hold it tightly on your lap or put the seat-belt on her.	4
Care_for_a_Teddy_Bear.txt	Begin_Revisions	4	0.8140000000000001	## Tips	10099	When you go out, wear matching outfits for you and your teddy and bring him with you.	## Tips	10156	When you go out, wear matching outfits for you and your teddy and bring him/her with you.	4
Care_for_a_Teddy_Bear.txt	Inside_Revisions	4	0.816	## Tips	13076	When you go out, wear matching outfits for you and your teddy and bring him/her with you.	## Tips	13137	When you go out, wear matching outfits for you and your teddy and bring her with you.	4
Care_for_a_Teddy_Bear.txt	Inside_Revisions	4	0.61	## Steps	13067	Let him make new friends with other stuffies	## Steps	13126	Let her make new friends with other stuffies.	3
Care_for_a_Teddy_Bear.txt	Inside_Revisions	4	0.7509999999999999	## Steps	16940	Let her make new friends with other stuffies.	## Steps	17002	Let her make new friends with other stuffs.	2
Ask_Someone_to_Take_Off_Their_Shoes_at_Your_Home.txt	Begin_Revisions	4	0.838	Intro	5	When you invite someone to your house it can be pretty awkward to ask them to remove their shoes- especially if they are wearing sandals.	## Section::::Warnings.	33	When you invite someone to your house it can be pretty awkward to ask them to remove their shoes- especially if they are wearing sandals or flip- flops.	15
Ask_Someone_to_Take_Off_Their_Shoes_at_Your_Home.txt	Inside_Revisions	4	0.853	## Section::::Related wikiHows.	1356	When you invite someone to your house it can be pretty awkward to ask them to remove their shoes- especially if they are wearing sandals or flip- flops.	## Section::::Related wikiHows.	1392	When you invite someone to your house it can be pretty awkward to ask them to remove their shoes -- especially if they are wearing sandals or flip-flops.	3
Ask_Someone_to_Take_Off_Their_Shoes_at_Your_Home.txt	Inside_Revisions	4	0.875	## Section::::Related wikiHows.	2076	When you invite someone to your house it can be pretty awkward to ask them to remove their shoes -- especially if they are wearing sandals or flip-flops.	## Section::::Related wikiHows.	2112	When you invite someone to your house it can be pretty awkward to ask them to remove their shoes – especially if they are wearing sandals or flip-flops.	2
Ask_Someone_to_Take_Off_Their_Shoes_at_Your_Home.txt	Inside_Revisions	4	0.606	Intro	2173	When you invite someone to your house it can be pretty awkward to ask them to remove their shoes – especially if they are wearing sandals or flip-flops.	Intro	2239	When you invite someone to your house it can be pretty awkward to ask him to remove his shoes — especially if the person is wearing sandals or flip-flops.	15
Care_for_a_New_Navel_Piercing.txt	Begin_Revisions	4	0.54	## Steps	13	Don't use a towel ot dish cloth because these carry lot's of germs.	## Steps	52	Don't use a towel or dish cloth because these carry lots of germs.	2
Care_for_a_New_Navel_Piercing.txt	Inside_Revisions	4	0.867	## Steps	3688	Don't use a towel or dish cloth because these carry lots of germs.	## Steps	3745	Don't use a towel or dish cloth because these carry lots of bactreria.	7
Care_for_a_New_Navel_Piercing.txt	Inside_Revisions	4	0.867	## Steps	8013	Don't use a towel or dish cloth because these carry lots of bactreria.	## Steps	8069	Don't use a towel or dish cloth because these carry lots of bacteria.	1
Care_for_a_New_Navel_Piercing.txt	Inside_Revisions	4	0.7290000000000001	## Steps	8293	Don't use a towel or dish cloth because these carry lots of bacteria.	## Steps	8349	Don't use a towel or dishcloth because these carry lots of bacteria.	1
Be_Random_on_Club_Penguin.txt	Begin_Revisions	4	0.35600000000000004	## Related wikiHows	307	How to Be Peach from Mario on Club Penguin	## Related wikiHows	343	How to Be Bad Santa on Club Penguin	13
Be_Random_on_Club_Penguin.txt	Inside_Revisions	4	0.9	### For Adults/Teens	802	Every time any clothing catalog changes, try to find it, or anything rare! And if you're a member, Girls wear the Sidetied or any of the substyles, and boys wear any spikey hair and commonly wear the black sunglasses/superhero mask and the black hoodie.	### For Adults/Teens	844	Every time any clothing catalog changes, try to find it, or anything rare! And if you're a member, Girls wear the Sidetied, The Flutterby, or any of the substyles, and boys wear any spikey hair and commonly wear the black sunglasses/superhero mask and the black hoodie.	16
Be_Random_on_Club_Penguin.txt	Inside_Revisions	4	0.9540000000000001	### For Adults/Teens	928	Every time any clothing catalog changes, try to find it, or anything rare! And if you're a member, Girls wear the Sidetied, The Flutterby, or any of the substyles, and boys wear any spikey hair and commonly wear the black sunglasses/superhero mask and the black hoodie.	### For Adults/Teens	970	Every time any clothing catalog changes, try to find it, or anything rare! And if you're a member, Girls wear the Sidetied, The Flutterby, or any of the substyles, and boys wear any spiky hair and commonly wear the black sunglasses/superhero mask and the black hoodie.	1
Be_Random_on_Club_Penguin.txt	Inside_Revisions	4	0.937	### For Adults/Teens	1180	Every time any clothing catalog changes, try to find it, or anything rare! And if you're a member, Girls wear the Sidetied, The Flutterby, or any of the substyles, and boys wear any spiky hair and commonly wear the black sunglasses/superhero mask and the black hoodie.	### For Adults/Teens	1222	Every time any clothing catalog changes, try to find it, or anything rare! And if you're a member, Girls wear the Sidetied, The Flutterby, or any of the other styles, and boys wear any spiky hair and commonly wear the black sunglasses/superhero mask and the black hoodie.	6
Build_a_BMX_Wooden_Ramp.txt	Begin_Revisions	4	0.672	## Steps	2275	Chris H. if you block this you are gay...	## Steps	2316	Chris H. if you block this you suck...	7
Build_a_BMX_Wooden_Ramp.txt	Inside_Revisions	4	0.855	## Section::::Related wikiHows.	4666	You will need a few things and wood is vital so ask around your neighbourhood and see if anyone has scraps or boards of wood.	## Section::::Related wikiHows.	4707	You will need a few things and wood is ask around your neighbourhood and see if anyone has scraps or boards of wood.	9
Build_a_BMX_Wooden_Ramp.txt	Inside_Revisions	4	0.797	## Section::::Related wikiHows.	4707	You will need a few things and wood is ask around your neighbourhood and see if anyone has scraps or boards of wood.	## Section::::Related wikiHows.	4748	You will need a few things so ask around your neighbourhood and see if anyone has scraps or boards of wood.	10
Build_a_BMX_Wooden_Ramp.txt	Inside_Revisions	4	0.873	## Section::::Related wikiHows.	8214	You will need a few things so ask around your neighbourhood and see if anyone has scraps or boards of wood.	## Section::::Related wikiHows.	8256	You will need a few things so ask around your neighborhood and see if anyone has scraps or boards of wood.	1
Be_a_Saved_by_the_Bell_Fan.txt	Begin_Revisions	4	0.561	## Steps	35	Buy the DVD's for the show for all the seasons of this series.	## Steps	57	Buy the DVDs of the show, for all the seasons of this series.	4
Be_a_Saved_by_the_Bell_Fan.txt	Inside_Revisions	4	0.424	## Steps	272	Buy all the seasons of this series on DVD.	## Steps	303	Buy all the seasons of tSaved by the Bell on DVD.	14
Be_a_Saved_by_the_Bell_Fan.txt	Inside_Revisions	4	0.735	## Steps	303	Buy all the seasons of tSaved by the Bell on DVD.	## Steps	334	Buy all the seasons of Saved by the Bell on DVD.	1
Be_a_Saved_by_the_Bell_Fan.txt	Inside_Revisions	4	0.71	## Steps	271	Be familiar with the celebrities that appeared on this show during its' run such as Scott Wolf, Tori Spelling, Bridgette Wilson, Eric Dane, Patrick Muldoon, Casper Van Dien, Denise Richards, Leah Remini, Kirsten Kemp and Casey Kasem.	## Steps	302	Be familiar with the show’ many celebrity guest stars—Scott Wolf, Tori Spelling, Bridgette Wilson, Eric Dane, Patrick Muldoon, Casper Van Dien, Denise Richards, Leah Remini, Kirsten Kemp and Casey Kasem.	51
Apply_for_an_IRS_Individual_Taxpayer_Identification_Number_(ITIN).txt	Begin_Revisions	4	0.871	## Steps	127	All the original documents such as passports and visa numbers along with age proof certificates or certified copies of these documents should be submitted along with the form.	## Steps	153	All the original documents such as passports and visa numbers, age proof certificates or certified copies of these documents should be submitted along with the form.	11
Apply_for_an_IRS_Individual_Taxpayer_Identification_Number_(ITIN).txt	Inside_Revisions	4	0.63	## Steps	184	Include a national identification card which has all the details of name, photo and address, US driving license and voter registration card.	## Steps	211	Include a national identification card which has all the details of you provided earlier including your name, photo and address along with your US driving license and voter registration card.	52
Apply_for_an_IRS_Individual_Taxpayer_Identification_Number_(ITIN).txt	Inside_Revisions	4	0.509	## Steps	185	They can also submit a state ID or US as well as foreign military card.	## Steps	212	Submit a US citizenship and immigration service photo identity card or submit a state ID or US as well as foreign military card.	62
Apply_for_an_IRS_Individual_Taxpayer_Identification_Number_(ITIN).txt	Inside_Revisions	4	0.9159999999999999	## Steps	186	Attach all the necessary documents along with the form W7 and submit it to the certified tax officials at the service who verifies all the documents and submits it to IRS.	## Steps	213	Attach all the necessary documents along with the form W-7 and submit it to the certified tax officials at the service who verifies all the documents and submits it to IRS.	1
Be_a_Winnipeg_Jets_Fan.txt	Begin_Revisions	4	0.8490000000000001	## Steps	132	Follow some of the players and the team itslef on twitter and other places where they would be.	## Steps	162	Follow some of the players and the team itself on twitter and other places where they would be.	2
Be_a_Winnipeg_Jets_Fan.txt	Inside_Revisions	4	0.705	## Steps	713	Follow some of the players and the team itself on twitter and other places where they would be.	## Steps	755	Follow some of the players and the team itself on twitter, there website illegal curve and other places where they would be.	29
Be_a_Winnipeg_Jets_Fan.txt	Inside_Revisions	4	0.884	## Steps	755	Follow some of the players and the team itself on twitter, there website illegal curve and other places where they would be.	## Steps	797	Follow some of the players and the team itself on twitter, their website illegal curve and other places where they would be.	2
Be_a_Winnipeg_Jets_Fan.txt	Inside_Revisions	4	0.7979999999999999	## Steps	1252	Follow some of the players and the team itself on twitter, their website illegal curve and other places where they would be.	## Steps	1319	Follow some of the players and the team itself on Twitter, their website, Illegal Curve, and other places where they would be.	5
Breed_and_Care_for_Platies.txt	Begin_Revisions	4	0.52	### Taking Care of Your New Fish	788	Make sure you change your water at least once a month and change the filters as instructed on the package.	### Taking Care of Your New Fish	866	Make sure you change 25% of your water at least once every 2 weeks and DO NOT change the filters as instructed on the package.	26
Breed_and_Care_for_Platies.txt	Inside_Revisions	4	0.86	### Taking Care of Your New Fish	1656	Make sure you change 25% of your water at least once every 2 weeks and DO NOT change the filters as instructed on the package.	### Taking Care of Your New Fish	1735	Make sure you change 25% of your water at least once a weeks and DO NOT change the filters as instructed on the package.	7
Breed_and_Care_for_Platies.txt	Inside_Revisions	4	0.878	### Taking Care of Your New Fish	1968	Make sure you change 25% of your water at least once a weeks and DO NOT change the filters as instructed on the package.	### Taking Care of Your New Fish	2048	Change 25% of your water at least once a weeks and DO NOT change the filters as instructed on the package.	15
Breed_and_Care_for_Platies.txt	Inside_Revisions	4	0.879	### Taking Care of Your New Fish	2753	Change 25% of your water at least once a weeks and DO NOT change the filters as instructed on the package.	### Taking Care of Your New Fish	2831	Change 25% of your water at least once a week and DO NOT change the filters as instructed on the package.	1
Breed_and_Care_for_Platies.txt	Begin_Revisions	4	0.7829999999999999	### Setting Up Your Tank	3049	If you are setting up a new tank, get a filter and a heater.	### Setting Up Your Tank	3127	If you are setting up a new tank, get a filter and a heater and some stones.	16
Breed_and_Care_for_Platies.txt	Inside_Revisions	4	0.794	### Setting Up Your Tank	3127	If you are setting up a new tank, get a filter and a heater and some stones.	### Setting Up Your Tank	3205	If you are setting up a new tank, get a filter, heater and some stones.	6
Breed_and_Care_for_Platies.txt	Inside_Revisions	4	0.8490000000000001	### Setting Up Your Tank	3205	If you are setting up a new tank, get a filter, heater and some stones.	### Setting Up Your Tank	3283	If you are setting up a new tank, get a filter, a heater and some stones.	2
Breed_and_Care_for_Platies.txt	Inside_Revisions	4	0.41	### Setting Up Your Tank	3361	If you are setting up a new tank, get a filter, a heater and some stones.	### Setting Up Your Tank	3440	If you are setting uphhhhhhhheellloooooooooooooooter, a heater and some stones.	27
Become_a_Muslim.txt	Begin_Revisions	4	0.387	## Steps	5651	So when one 'converts', so to speak, to Islam she/he is actually reverting to their original nature.	## Steps	5722	"So when one ""converts"" to Islam he/she is actually reverting to their original nature."	18
Become_a_Muslim.txt	Inside_Revisions	4	0.584	## Steps	10901	"So when one ""converts"" to Islam he/she is actually reverting to their original nature."	## Steps	10958	"So when one ""converts"" to Islam he/she is actually reverting to their original natureis: Are you willing to commit yourself to Islam?"	48
Become_a_Muslim.txt	Inside_Revisions	4	0.841	## Steps	11295	"So when one ""converts"" to Islam he/she is actually reverting to their original natureis: Are you willing to commit yourself to Islam?"	## Steps	11351	"So when one ""converts"" to Islam he/she is actually reverting to their own original nature: Are you willing to commit yourself to Islam?"	6
Become_a_Muslim.txt	Inside_Revisions	4	0.473	## Steps	20137	"So when one ""converts"" to Islam he/she is actually reverting to their own original nature: Are you willing to commit yourself to Islam?"	### Part One: The Shahada	20221	"So, when a person ""converts"" to Islam, he/she is actually reverting to their own original nature."	55
Become_a_Muslim.txt	Begin_Revisions	4	0.483	## Steps	5653	Important parts of this are, that there is ONLY ONE DEITY, understanding that Jesus was a prophet and human, that all prophets including Muhammad were directed by that one deity.	## Steps	5723	You need to know that there is only one God, Jesus was a prophet and a normal human and that all prophets including Muhammad were directed by that one God.	71
Become_a_Muslim.txt	Inside_Revisions	4	0.737	## Steps	5863	You need to know that there is only one God, Jesus was a prophet and a normal human and that all prophets including Muhammad were directed by that one God.	## Steps	5933	You need to know that there is only one God and Jesus was a prophet and also that all prophets including Muhammad were directed by that one God.	20
Become_a_Muslim.txt	Inside_Revisions	4	0.5660000000000001	## Steps	11634	You need to know that there is only one God and Jesus was a prophet and also that all prophets including Muhammad were directed by that one God.	## Steps	11693	You need to know that there is only one God and Jesus (peace be upon him) was a prophet and also that all prophets including Muhammad (peace be upon him) were directed by that one God - Allah.	48
Become_a_Muslim.txt	Inside_Revisions	4	0.649	## Steps	16306	You need to know that there is only one God and Jesus (peace be upon him) was a prophet and also that all prophets including Muhammad (peace be upon him) were directed by that one God - Allah.	## Steps	16381	You need to know that there is only one Allah and also that all prophets including Muhammad (peace be upon him) were directed by that one God - Allah.	45
Become_a_Muslim.txt	Begin_Revisions	4	0.6	## Warnings	6381	Puritans, Sufis and other Islamic sects have different practices than Shitte or Sunni Muslims.	## Warnings	6450	Puritans, Sufi's and other Islamic sects have different practices than Shiite or Sunni Muslims.	2
Become_a_Muslim.txt	Inside_Revisions	4	0.887	## Steps	11295	In Islam every child is born innocent and stays so until puberty, thus all children that die young are taken directly to heaven.	## Steps	11351	In Islamic understanding every child is born innocent and stays so until puberty, thus all children that die young are taken directly to heaven.	16
Become_a_Muslim.txt	Inside_Revisions	4	0.495	## Tips	11709	You need to have a firm understanding of the different laws before you can achieve the status of a real Muslim.	## Tips	11771	You need to have a firm understanding of the different laws to be a good Muslim.	37
Become_a_Muslim.txt	Inside_Revisions	4	0.518	## Tips	20155	You need to have a firm understanding of the different laws to be a good Muslim.	## Tips	20258	You need to have a firm understanding of the laws that make a good Muslim before joining Islam.	36
Become_a_Muslim.txt	Begin_Revisions	4	0.654	## Warnings	6865	There are many many misconceptions about Islam, so confirm what you hear with Quraanic Verses pr Prophetic traditions.	## Warnings	6934	There are many misconceptions about Islam, so confirm what you hear with Quranic Verses and Prophetic traditions.	9
Become_a_Muslim.txt	Inside_Revisions	4	0.47100000000000003	## Steps	11295	Understand that in Islam one doesn't convert rather one reverts.	## Steps	11351	"Understand that in Islam one doesn't convert rather one reverts back to an ""original"" way of being human."	41
Become_a_Muslim.txt	Inside_Revisions	4	0.768	## Steps	11693	"Understand that in Islam one doesn't convert rather one reverts back to an ""original"" way of being human."	## Steps	11754	"Understand that in Islam one doesn't convert rather one reverts back to an ""original"" natural belief."	15
Become_a_Muslim.txt	Inside_Revisions	4	0.591	## Warnings	8666	Like other religions, Islam has it's extremists.	## Warnings	8720	Like other religions, Islam has its extremists.	1
Become_a_Muslim.txt	Begin_Revisions	4	0.7240000000000001	## Steps	11756	"Testify your faith by reciting: Ash-hadu alla ilaha illallah-wa ash-hadu anna Muhammadan abduhu wa rasulullah""I bear witness that there is no God except Allah and Muhammad (SAW) is His messenger""."	## Steps	11821	"Testify your faith by reciting: أشهد أن لا إله إلا الله وأشهد أن محمد رسول اللهAsh-hadu alla ilaha illallah-wa ash-hadu anna Muhammadan abduhu wa rasulullah""I bear witness that there is no God except Allah and Muhammad (SAW) is His messenger""."	47
